,Match_Id,Batsman,batting_team,bowling_team,balls_faced,sixes,fours,runs,strike_rate,dismissal_type
1,186,Anirudh Singh,Deccan Chargers,Kings XI Punjab,1,0,0,0,0.0,caught
2,210,Anirudh Singh,Deccan Chargers,Rajasthan Royals,12,0,1,9,75.0,caught
3,233,Anirudh Singh,Deccan Chargers,Royal Challengers Bangalore,39,1,4,40,102.56,bowled
0,175,Jaskaran Singh,Deccan Chargers,Kolkata Knight Riders,4,0,0,4,100.0,Not Out
1,186,Jaskaran Singh,Deccan Chargers,Kings XI Punjab,3,0,0,3,100.0,Not Out
2,199,Jaskaran Singh,Deccan Chargers,Mumbai Indians,2,0,0,1,50.0,caught
3,207,Jaskaran Singh,Deccan Chargers,Mumbai Indians,2,0,0,0,0.0,Not Out
0,176,R Sathish,Mumbai Indians,Rajasthan Royals,5,0,1,6,120.0,Not Out
1,188,R Sathish,Mumbai Indians,Royal Challengers Bangalore,22,0,3,24,109.09,caught
2,191,R Sathish,Mumbai Indians,Kolkata Knight Riders,11,0,3,21,190.91,Not Out
3,194,R Sathish,Mumbai Indians,Chennai Super Kings,9,0,0,5,55.56,bowled
4,199,R Sathish,Mumbai Indians,Deccan Chargers,5,0,0,3,60.0,caught
5,201,R Sathish,Mumbai Indians,Kings XI Punjab,9,0,2,17,188.89,Not Out
6,211,R Sathish,Mumbai Indians,Chennai Super Kings,5,0,0,4,80.0,run out
7,215,R Sathish,Mumbai Indians,Kings XI Punjab,17,0,1,20,117.65,caught
8,219,R Sathish,Mumbai Indians,Rajasthan Royals,2,0,0,1,50.0,Not Out
9,230,R Sathish,Mumbai Indians,Kolkata Knight Riders,11,0,1,11,100.0,caught
10,257,R Sathish,Mumbai Indians,Chennai Super Kings,7,0,0,0,0.0,caught
11,267,R Sathish,Mumbai Indians,Rajasthan Royals,6,0,0,7,116.67,stumped
12,306,R Sathish,Mumbai Indians,Royal Challengers Bangalore,21,0,1,18,85.71,Not Out
13,391,R Sathish,Kings XI Punjab,Chennai Super Kings,6,0,1,8,133.33,caught
14,398,R Sathish,Kings XI Punjab,Rajasthan Royals,12,0,2,11,91.67,caught
15,412,R Sathish,Kings XI Punjab,Delhi Capitals,13,1,2,22,169.23,caught
16,425,R Sathish,Kings XI Punjab,Chennai Super Kings,1,0,0,0,0.0,lbw
17,429,R Sathish,Kings XI Punjab,Royal Challengers Bangalore,6,1,1,12,200.0,Not Out
18,436,R Sathish,Kings XI Punjab,Rajasthan Royals,3,0,0,4,133.33,Not Out
19,440,R Sathish,Kings XI Punjab,Sunrisers Hyderabad,18,2,1,25,138.89,run out
20,448,R Sathish,Kings XI Punjab,Royal Challengers Bangalore,18,1,2,27,150.0,Not Out
21,596,R Sathish,Kolkata Knight Riders,Rising Pune Supergiants,8,1,0,10,125.0,bowled
22,602,R Sathish,Kolkata Knight Riders,Delhi Capitals,7,0,1,6,85.71,caught
23,634,R Sathish,Kolkata Knight Riders,Sunrisers Hyderabad,9,0,0,8,88.89,bowled
0,176,R McLaren,Mumbai Indians,Rajasthan Royals,5,0,2,11,220.0,Not Out
1,194,R McLaren,Mumbai Indians,Chennai Super Kings,1,0,0,1,100.0,Not Out
2,199,R McLaren,Mumbai Indians,Deccan Chargers,15,0,1,13,86.67,Not Out
3,211,R McLaren,Mumbai Indians,Chennai Super Kings,3,0,0,1,33.33,lbw
4,215,R McLaren,Mumbai Indians,Kings XI Punjab,1,0,0,0,0.0,bowled
5,226,R McLaren,Mumbai Indians,Royal Challengers Bangalore,42,0,4,40,95.24,lbw
6,230,R McLaren,Mumbai Indians,Kolkata Knight Riders,2,0,0,0,0.0,Not Out
7,239,R McLaren,Kings XI Punjab,Pune Warriors,43,1,6,51,118.6,Not Out
8,256,R McLaren,Kings XI Punjab,Rajasthan Royals,7,0,0,2,28.57,caught
9,280,R McLaren,Kings XI Punjab,Royal Challengers Bangalore,32,0,1,28,87.5,bowled
10,300,R McLaren,Kings XI Punjab,Deccan Chargers,14,0,0,9,64.29,caught
11,392,R McLaren,Kolkata Knight Riders,Royal Challengers Bangalore,3,0,0,2,66.67,run out
12,434,R McLaren,Kolkata Knight Riders,Mumbai Indians,3,0,0,1,33.33,run out
0,176,AA Jhunjhunwala,Rajasthan Royals,Mumbai Indians,11,1,1,14,127.27,bowled
1,180,AA Jhunjhunwala,Rajasthan Royals,Delhi Capitals,45,1,5,53,117.78,Not Out
2,184,AA Jhunjhunwala,Rajasthan Royals,Royal Challengers Bangalore,7,0,1,5,71.43,bowled
3,187,AA Jhunjhunwala,Rajasthan Royals,Kolkata Knight Riders,36,0,5,45,125.0,caught
4,198,AA Jhunjhunwala,Rajasthan Royals,Chennai Super Kings,6,0,2,11,183.33,caught
5,203,AA Jhunjhunwala,Rajasthan Royals,Delhi Capitals,5,0,0,2,40.0,Not Out
6,206,AA Jhunjhunwala,Rajasthan Royals,Chennai Super Kings,4,1,0,7,175.0,caught
7,210,AA Jhunjhunwala,Rajasthan Royals,Deccan Chargers,8,0,1,11,137.5,caught
8,219,AA Jhunjhunwala,Rajasthan Royals,Mumbai Indians,22,1,0,22,100.0,run out
9,223,AA Jhunjhunwala,Rajasthan Royals,Royal Challengers Bangalore,22,0,1,13,59.09,caught
10,277,AA Jhunjhunwala,Pune Warriors,Mumbai Indians,15,0,2,10,66.67,caught
11,284,AA Jhunjhunwala,Pune Warriors,Kings XI Punjab,3,0,0,0,0.0,caught
12,323,AA Jhunjhunwala,Deccan Chargers,Delhi Capitals,5,0,1,4,80.0,caught
13,352,AA Jhunjhunwala,Deccan Chargers,Chennai Super Kings,1,0,0,1,100.0,Not Out
14,359,AA Jhunjhunwala,Deccan Chargers,Kings XI Punjab,20,1,0,19,95.0,run out
0,176,P Dogra,Rajasthan Royals,Mumbai Indians,29,2,2,41,141.38,Not Out
1,180,P Dogra,Rajasthan Royals,Delhi Capitals,26,2,1,29,111.54,Not Out
2,184,P Dogra,Rajasthan Royals,Royal Challengers Bangalore,9,0,0,3,33.33,bowled
3,187,P Dogra,Rajasthan Royals,Kolkata Knight Riders,1,0,0,0,0.0,caught
4,193,P Dogra,Rajasthan Royals,Kings XI Punjab,1,0,0,1,100.0,Not Out
5,198,P Dogra,Rajasthan Royals,Chennai Super Kings,3,0,1,5,166.67,run out
6,203,P Dogra,Rajasthan Royals,Delhi Capitals,25,1,0,20,80.0,stumped
7,227,P Dogra,Rajasthan Royals,Kolkata Knight Riders,12,0,0,8,66.67,bowled
8,325,P Dogra,Kings XI Punjab,Kolkata Knight Riders,11,0,0,6,54.55,caught
9,330,P Dogra,Kings XI Punjab,Kolkata Knight Riders,8,0,0,6,75.0,caught
10,350,P Dogra,Kings XI Punjab,Royal Challengers Bangalore,5,0,0,3,60.0,Not Out
11,453,P Dogra,Kolkata Knight Riders,Sunrisers Hyderabad,8,0,0,5,62.5,caught
0,176,A Uniyal,Rajasthan Royals,Mumbai Indians,1,0,0,0,0.0,bowled
1,180,A Uniyal,Rajasthan Royals,Delhi Capitals,6,0,0,4,66.67,Not Out
0,177,MS Bisla,Kings XI Punjab,Delhi Capitals,6,0,0,2,33.33,run out
1,181,MS Bisla,Kings XI Punjab,Royal Challengers Bangalore,51,4,7,75,147.06,caught
2,186,MS Bisla,Kings XI Punjab,Deccan Chargers,7,0,0,0,0.0,Not Out
3,190,MS Bisla,Kings XI Punjab,Chennai Super Kings,9,0,1,7,77.78,run out
4,193,MS Bisla,Kings XI Punjab,Rajasthan Royals,18,2,4,35,194.44,caught
5,196,MS Bisla,Kings XI Punjab,Kolkata Knight Riders,24,0,3,22,91.67,caught
6,201,MS Bisla,Kings XI Punjab,Mumbai Indians,10,0,1,11,110.0,caught
7,205,MS Bisla,Kings XI Punjab,Royal Challengers Bangalore,26,0,4,28,107.69,bowled
8,208,MS Bisla,Kings XI Punjab,Kolkata Knight Riders,13,0,3,18,138.46,bowled
9,212,MS Bisla,Kings XI Punjab,Rajasthan Royals,14,0,4,20,142.86,caught
10,235,MS Bisla,Kolkata Knight Riders,Chennai Super Kings,29,0,3,27,93.1,stumped
11,240,MS Bisla,Kolkata Knight Riders,Deccan Chargers,21,0,3,19,90.48,lbw
12,246,MS Bisla,Kolkata Knight Riders,Rajasthan Royals,3,0,0,1,33.33,Not Out
13,251,MS Bisla,Kolkata Knight Riders,Rajasthan Royals,22,0,0,9,40.91,caught
14,255,MS Bisla,Kolkata Knight Riders,Kochi Tuskers Kerala,14,0,2,16,114.29,bowled
15,317,MS Bisla,Kolkata Knight Riders,Royal Challengers Bangalore,29,3,2,46,158.62,stumped
16,322,MS Bisla,Kolkata Knight Riders,Rajasthan Royals,29,0,3,29,100.0,caught
17,325,MS Bisla,Kolkata Knight Riders,Kings XI Punjab,25,1,1,27,108.0,bowled
18,330,MS Bisla,Kolkata Knight Riders,Kings XI Punjab,14,1,0,11,78.57,bowled
19,337,MS Bisla,Kolkata Knight Riders,Deccan Chargers,13,0,2,10,76.92,bowled
20,363,MS Bisla,Kolkata Knight Riders,Mumbai Indians,2,0,0,1,50.0,caught
21,381,MS Bisla,Kolkata Knight Riders,Chennai Super Kings,48,5,8,89,185.42,caught
22,382,MS Bisla,Kolkata Knight Riders,Delhi Capitals,9,0,1,4,44.44,caught
23,389,MS Bisla,Kolkata Knight Riders,Rajasthan Royals,4,0,0,1,25.0,bowled
24,392,MS Bisla,Kolkata Knight Riders,Royal Challengers Bangalore,5,0,0,1,20.0,caught
25,397,MS Bisla,Kolkata Knight Riders,Sunrisers Hyderabad,24,0,5,28,116.67,caught
26,400,MS Bisla,Kolkata Knight Riders,Kings XI Punjab,1,0,0,0,0.0,caught
27,415,MS Bisla,Kolkata Knight Riders,Kings XI Punjab,44,3,3,51,115.91,Not Out
28,418,MS Bisla,Kolkata Knight Riders,Chennai Super Kings,61,2,14,92,150.82,run out
29,424,MS Bisla,Kolkata Knight Riders,Delhi Capitals,7,0,1,4,57.14,bowled
30,427,MS Bisla,Kolkata Knight Riders,Rajasthan Royals,25,1,4,29,116.0,caught
31,434,MS Bisla,Kolkata Knight Riders,Mumbai Indians,19,0,3,17,89.47,stumped
32,437,MS Bisla,Kolkata Knight Riders,Pune Warriors,13,0,2,12,92.31,stumped
33,441,MS Bisla,Kolkata Knight Riders,Royal Challengers Bangalore,2,0,0,0,0.0,caught
34,445,MS Bisla,Kolkata Knight Riders,Pune Warriors,4,0,0,1,25.0,lbw
35,453,MS Bisla,Kolkata Knight Riders,Sunrisers Hyderabad,18,0,3,15,83.33,caught
36,476,MS Bisla,Kolkata Knight Riders,Rajasthan Royals,9,0,0,3,33.33,caught
37,534,MS Bisla,Royal Challengers Bangalore,Mumbai Indians,16,1,3,20,125.0,bowled
38,538,MS Bisla,Royal Challengers Bangalore,Chennai Super Kings,14,0,3,17,121.43,caught
0,177,YA Abdulla,Kings XI Punjab,Delhi Capitals,1,0,0,0,0.0,Not Out
0,179,JM Kemp,Chennai Super Kings,Deccan Chargers,16,1,1,22,137.5,stumped
1,185,JM Kemp,Chennai Super Kings,Delhi Capitals,8,0,0,4,50.0,bowled
0,179,S Tyagi,Chennai Super Kings,Deccan Chargers,4,0,0,3,75.0,Not Out
0,182,RS Gavaskar,Kolkata Knight Riders,Chennai Super Kings,8,0,0,2,25.0,caught
0,182,SE Bond,Kolkata Knight Riders,Chennai Super Kings,2,0,0,1,50.0,bowled
0,183,S Ladda,Delhi Capitals,Mumbai Indians,8,0,0,0,0.0,Not Out
1,189,S Ladda,Delhi Capitals,Deccan Chargers,1,0,0,0,0.0,run out
0,183,DP Nannes,Delhi Capitals,Mumbai Indians,11,0,0,3,27.27,bowled
1,189,DP Nannes,Delhi Capitals,Deccan Chargers,2,0,0,1,50.0,Not Out
0,184,MJ Lumb,Rajasthan Royals,Royal Challengers Bangalore,18,0,1,10,55.56,stumped
1,187,MJ Lumb,Rajasthan Royals,Kolkata Knight Riders,1,0,0,0,0.0,lbw
2,193,MJ Lumb,Rajasthan Royals,Kings XI Punjab,30,0,7,41,136.67,stumped
3,195,MJ Lumb,Rajasthan Royals,Deccan Chargers,32,0,7,45,140.62,Not Out
4,198,MJ Lumb,Rajasthan Royals,Chennai Super Kings,16,2,3,30,187.5,caught
5,203,MJ Lumb,Rajasthan Royals,Delhi Capitals,2,0,0,0,0.0,caught
6,206,MJ Lumb,Rajasthan Royals,Chennai Super Kings,26,1,6,37,142.31,caught
7,210,MJ Lumb,Rajasthan Royals,Deccan Chargers,10,1,2,15,150.0,caught
8,212,MJ Lumb,Rajasthan Royals,Kings XI Punjab,43,2,16,83,193.02,caught
9,219,MJ Lumb,Rajasthan Royals,Mumbai Indians,6,0,2,8,133.33,caught
10,223,MJ Lumb,Rajasthan Royals,Royal Challengers Bangalore,8,0,1,9,112.5,Not Out
11,292,MJ Lumb,Deccan Chargers,Mumbai Indians,2,0,0,0,0.0,bowled
0,184,DR Martyn,Rajasthan Royals,Royal Challengers Bangalore,24,0,1,19,79.17,bowled
0,184,S Narwal,Rajasthan Royals,Royal Challengers Bangalore,1,0,0,0,0.0,caught
1,198,S Narwal,Rajasthan Royals,Chennai Super Kings,2,0,0,2,100.0,Not Out
2,203,S Narwal,Rajasthan Royals,Delhi Capitals,9,0,2,12,133.33,caught
3,424,S Narwal,Kolkata Knight Riders,Delhi Capitals,15,0,4,23,153.33,caught
0,186,AB Barath,Kings XI Punjab,Deccan Chargers,10,0,1,7,70.0,caught
1,215,AB Barath,Kings XI Punjab,Mumbai Indians,27,1,4,33,122.22,lbw
2,218,AB Barath,Kings XI Punjab,Delhi Capitals,5,0,0,2,40.0,Not Out
0,187,FY Fazal,Rajasthan Royals,Kolkata Knight Riders,23,0,6,31,134.78,caught
1,193,FY Fazal,Rajasthan Royals,Kings XI Punjab,38,1,5,45,118.42,run out
2,195,FY Fazal,Rajasthan Royals,Deccan Chargers,11,0,1,8,72.73,Not Out
3,198,FY Fazal,Rajasthan Royals,Chennai Super Kings,18,0,1,17,94.44,caught
4,203,FY Fazal,Rajasthan Royals,Delhi Capitals,2,0,0,0,0.0,lbw
5,206,FY Fazal,Rajasthan Royals,Chennai Super Kings,5,0,0,4,80.0,caught
6,210,FY Fazal,Rajasthan Royals,Deccan Chargers,29,0,4,36,124.14,caught
7,219,FY Fazal,Rajasthan Royals,Mumbai Indians,15,0,1,10,66.67,run out
8,227,FY Fazal,Rajasthan Royals,Kolkata Knight Riders,13,0,1,13,100.0,run out
9,251,FY Fazal,Rajasthan Royals,Kolkata Knight Riders,4,0,0,3,75.0,Not Out
10,294,FY Fazal,Rajasthan Royals,Kochi Tuskers Kerala,15,0,3,16,106.67,lbw
0,187,AC Voges,Rajasthan Royals,Kolkata Knight Riders,22,2,2,37,168.18,Not Out
1,193,AC Voges,Rajasthan Royals,Kings XI Punjab,24,1,5,45,187.5,Not Out
2,198,AC Voges,Rajasthan Royals,Chennai Super Kings,19,0,1,20,105.26,caught
3,203,AC Voges,Rajasthan Royals,Delhi Capitals,17,0,1,15,88.24,caught
4,219,AC Voges,Rajasthan Royals,Mumbai Indians,27,0,2,28,103.7,caught
5,223,AC Voges,Rajasthan Royals,Royal Challengers Bangalore,27,0,3,28,103.7,Not Out
6,227,AC Voges,Rajasthan Royals,Kolkata Knight Riders,7,0,1,8,114.29,caught
0,189,MD Mishra,Deccan Chargers,Delhi Capitals,4,0,0,1,25.0,bowled
1,199,MD Mishra,Deccan Chargers,Mumbai Indians,12,1,1,13,108.33,caught
2,204,MD Mishra,Deccan Chargers,Kolkata Knight Riders,16,0,6,29,181.25,caught
3,207,MD Mishra,Deccan Chargers,Mumbai Indians,7,0,0,5,71.43,caught
4,214,MD Mishra,Deccan Chargers,Royal Challengers Bangalore,11,0,2,9,81.82,caught
5,216,MD Mishra,Deccan Chargers,Chennai Super Kings,18,1,2,21,116.67,stumped
6,220,MD Mishra,Deccan Chargers,Royal Challengers Bangalore,30,3,1,41,136.67,Not Out
7,225,MD Mishra,Deccan Chargers,Kings XI Punjab,21,0,4,20,95.24,lbw
8,229,MD Mishra,Deccan Chargers,Delhi Capitals,19,1,2,25,131.58,run out
9,232,MD Mishra,Deccan Chargers,Chennai Super Kings,5,0,0,2,40.0,stumped
10,233,MD Mishra,Deccan Chargers,Royal Challengers Bangalore,1,0,0,0,0.0,lbw
11,244,MD Mishra,Pune Warriors,Kochi Tuskers Kerala,21,2,2,37,176.19,Not Out
12,250,MD Mishra,Pune Warriors,Delhi Capitals,11,0,0,7,63.64,caught
13,254,MD Mishra,Pune Warriors,Mumbai Indians,10,0,2,12,120.0,caught
14,262,MD Mishra,Pune Warriors,Chennai Super Kings,9,0,1,9,100.0,bowled
15,264,MD Mishra,Pune Warriors,Chennai Super Kings,9,0,0,2,22.22,caught
16,362,MD Mishra,Pune Warriors,Royal Challengers Bangalore,4,0,1,4,100.0,lbw
0,190,J Theron,Kings XI Punjab,Chennai Super Kings,1,0,0,0,0.0,run out
1,193,J Theron,Kings XI Punjab,Rajasthan Royals,4,0,0,2,50.0,caught
2,359,J Theron,Deccan Chargers,Kings XI Punjab,6,0,1,7,116.67,Not Out
3,549,J Theron,Rajasthan Royals,Mumbai Indians,1,0,0,1,100.0,Not Out
0,193,SJ Srivastava,Kings XI Punjab,Rajasthan Royals,1,0,0,0,0.0,bowled
1,201,SJ Srivastava,Kings XI Punjab,Mumbai Indians,1,0,0,1,100.0,Not Out
2,284,SJ Srivastava,Kings XI Punjab,Pune Warriors,1,0,0,1,100.0,Not Out
3,287,SJ Srivastava,Kings XI Punjab,Mumbai Indians,2,0,0,3,150.0,Not Out
0,195,R Sharma,Deccan Chargers,Rajasthan Royals,5,1,0,10,200.0,caught
1,207,R Sharma,Deccan Chargers,Mumbai Indians,7,0,1,5,71.43,caught
2,229,R Sharma,Deccan Chargers,Delhi Capitals,8,0,2,14,175.0,Not Out
3,233,R Sharma,Deccan Chargers,Royal Challengers Bangalore,6,0,0,0,0.0,bowled
4,244,R Sharma,Pune Warriors,Kochi Tuskers Kerala,9,1,0,10,111.11,Not Out
5,254,R Sharma,Pune Warriors,Mumbai Indians,9,1,1,13,144.44,caught
6,262,R Sharma,Pune Warriors,Chennai Super Kings,1,0,0,1,100.0,Not Out
7,271,R Sharma,Pune Warriors,Rajasthan Royals,1,0,0,0,0.0,run out
8,277,R Sharma,Pune Warriors,Mumbai Indians,1,0,0,0,0.0,Not Out
9,315,R Sharma,Pune Warriors,Kings XI Punjab,2,0,0,0,0.0,Not Out
10,321,R Sharma,Pune Warriors,Kings XI Punjab,4,0,0,2,50.0,caught
11,362,R Sharma,Pune Warriors,Royal Challengers Bangalore,2,0,0,0,0.0,bowled
12,365,R Sharma,Pune Warriors,Rajasthan Royals,3,0,0,0,0.0,caught
13,384,R Sharma,Pune Warriors,Sunrisers Hyderabad,1,0,0,0,0.0,bowled
14,387,R Sharma,Pune Warriors,Kings XI Punjab,1,0,0,1,100.0,Not Out
15,395,R Sharma,Pune Warriors,Mumbai Indians,12,0,1,10,83.33,Not Out
16,402,R Sharma,Pune Warriors,Sunrisers Hyderabad,1,0,0,0,0.0,bowled
17,422,R Sharma,Pune Warriors,Chennai Super Kings,1,0,0,0,0.0,caught
18,426,R Sharma,Pune Warriors,Royal Challengers Bangalore,1,0,0,0,0.0,Not Out
0,198,SW Tait,Rajasthan Royals,Chennai Super Kings,1,0,0,1,100.0,Not Out
1,203,SW Tait,Rajasthan Royals,Delhi Capitals,12,1,0,11,91.67,stumped
2,251,SW Tait,Rajasthan Royals,Kolkata Knight Riders,1,0,0,0,0.0,bowled
3,294,SW Tait,Rajasthan Royals,Kochi Tuskers Kerala,9,0,1,10,111.11,Not Out
4,407,SW Tait,Rajasthan Royals,Royal Challengers Bangalore,3,0,0,1,33.33,bowled
0,198,KB Arun Karthik,Chennai Super Kings,Rajasthan Royals,5,0,0,3,60.0,Not Out
1,291,KB Arun Karthik,Royal Challengers Bangalore,Kolkata Knight Riders,2,0,0,1,50.0,caught
2,296,KB Arun Karthik,Royal Challengers Bangalore,Kings XI Punjab,6,0,1,6,100.0,bowled
3,383,KB Arun Karthik,Royal Challengers Bangalore,Mumbai Indians,19,0,3,19,100.0,Not Out
4,388,KB Arun Karthik,Royal Challengers Bangalore,Sunrisers Hyderabad,1,0,0,0,0.0,caught
5,396,KB Arun Karthik,Royal Challengers Bangalore,Chennai Super Kings,5,0,0,5,100.0,Not Out
6,401,KB Arun Karthik,Royal Challengers Bangalore,Delhi Capitals,5,0,0,5,100.0,run out
7,417,KB Arun Karthik,Royal Challengers Bangalore,Mumbai Indians,8,1,0,12,150.0,stumped
0,199,KAJ Roach,Deccan Chargers,Mumbai Indians,9,0,1,10,111.11,bowled
0,200,PD Collingwood,Delhi Capitals,Kolkata Knight Riders,45,2,3,53,117.78,caught
1,203,PD Collingwood,Delhi Capitals,Rajasthan Royals,8,1,2,16,200.0,Not Out
2,209,PD Collingwood,Delhi Capitals,Royal Challengers Bangalore,46,7,3,75,163.04,Not Out
3,213,PD Collingwood,Delhi Capitals,Kolkata Knight Riders,3,0,0,2,66.67,caught
4,218,PD Collingwood,Delhi Capitals,Kings XI Punjab,7,0,0,4,57.14,lbw
5,221,PD Collingwood,Delhi Capitals,Mumbai Indians,5,0,0,2,40.0,run out
6,229,PD Collingwood,Delhi Capitals,Deccan Chargers,42,3,1,51,121.43,Not Out
0,200,CK Langeveldt,Kolkata Knight Riders,Delhi Capitals,1,0,0,0,0.0,bowled
1,296,CK Langeveldt,Royal Challengers Bangalore,Kings XI Punjab,8,1,0,8,100.0,bowled
0,201,VS Malik,Kings XI Punjab,Mumbai Indians,5,0,1,6,120.0,bowled
1,509,VS Malik,Rajasthan Royals,Kings XI Punjab,2,0,0,1,50.0,Not Out
0,209,A Mithun,Royal Challengers Bangalore,Delhi Capitals,4,0,1,5,125.0,bowled
1,263,A Mithun,Royal Challengers Bangalore,Delhi Capitals,2,0,0,0,0.0,caught
2,280,A Mithun,Royal Challengers Bangalore,Kings XI Punjab,3,0,1,6,200.0,Not Out
3,296,A Mithun,Royal Challengers Bangalore,Kings XI Punjab,7,1,0,10,142.86,caught
4,307,A Mithun,Royal Challengers Bangalore,Chennai Super Kings,8,0,2,11,137.5,caught
5,441,A Mithun,Royal Challengers Bangalore,Kolkata Knight Riders,2,0,0,2,100.0,caught
0,210,AP Dole,Rajasthan Royals,Deccan Chargers,4,0,1,4,100.0,caught
1,219,AP Dole,Rajasthan Royals,Mumbai Indians,18,1,2,30,166.67,caught
0,211,AN Ahmed,Mumbai Indians,Chennai Super Kings,7,0,0,4,57.14,Not Out
1,306,AN Ahmed,Mumbai Indians,Royal Challengers Bangalore,13,1,1,18,138.46,Not Out
2,499,AN Ahmed,Royal Challengers Bangalore,Chennai Super Kings,1,0,1,4,400.0,Not Out
3,522,AN Ahmed,Royal Challengers Bangalore,Kolkata Knight Riders,2,0,1,5,250.0,Not Out
4,525,AN Ahmed,Royal Challengers Bangalore,Sunrisers Hyderabad,2,0,1,4,200.0,bowled
5,534,AN Ahmed,Royal Challengers Bangalore,Mumbai Indians,1,0,0,1,100.0,Not Out
0,215,RS Sodhi,Kings XI Punjab,Mumbai Indians,2,0,1,4,200.0,Not Out
0,216,DE Bollinger,Chennai Super Kings,Deccan Chargers,3,0,0,2,66.67,Not Out
1,224,DE Bollinger,Chennai Super Kings,Delhi Capitals,14,1,1,16,114.29,Not Out
2,257,DE Bollinger,Chennai Super Kings,Mumbai Indians,1,0,0,0,0.0,Not Out
3,308,DE Bollinger,Chennai Super Kings,Mumbai Indians,5,0,0,3,60.0,caught
0,217,S Sriram,Royal Challengers Bangalore,Kolkata Knight Riders,29,0,3,27,93.1,bowled
1,293,S Sriram,Delhi Capitals,Kings XI Punjab,7,0,0,4,57.14,caught
0,220,B Sumanth,Deccan Chargers,Royal Challengers Bangalore,4,0,0,6,150.0,Not Out
1,225,B Sumanth,Deccan Chargers,Kings XI Punjab,3,0,1,6,200.0,Not Out
2,229,B Sumanth,Deccan Chargers,Delhi Capitals,12,0,0,7,58.33,Not Out
3,232,B Sumanth,Deccan Chargers,Chennai Super Kings,18,0,2,16,88.89,bowled
0,221,C Madan,Mumbai Indians,Delhi Capitals,19,0,3,15,78.95,caught
0,223,AG Paunikar,Rajasthan Royals,Royal Challengers Bangalore,1,0,0,0,0.0,caught
1,236,AG Paunikar,Rajasthan Royals,Deccan Chargers,19,0,4,20,105.26,caught
2,241,AG Paunikar,Rajasthan Royals,Delhi Capitals,8,0,1,5,62.5,bowled
3,246,AG Paunikar,Rajasthan Royals,Kolkata Knight Riders,15,0,2,9,60.0,caught
4,251,AG Paunikar,Rajasthan Royals,Kolkata Knight Riders,15,0,2,15,100.0,stumped
0,225,MR Marsh,Deccan Chargers,Kings XI Punjab,11,1,1,15,136.36,caught
1,229,MR Marsh,Deccan Chargers,Delhi Capitals,19,0,0,13,68.42,caught
2,264,MR Marsh,Pune Warriors,Chennai Super Kings,15,0,1,11,73.33,caught
3,284,MR Marsh,Pune Warriors,Kings XI Punjab,6,0,0,2,33.33,Not Out
4,295,MR Marsh,Pune Warriors,Deccan Chargers,28,3,1,37,132.14,bowled
5,384,MR Marsh,Pune Warriors,Sunrisers Hyderabad,3,1,0,7,233.33,Not Out
6,387,MR Marsh,Pune Warriors,Kings XI Punjab,8,1,1,15,187.5,bowled
7,395,MR Marsh,Pune Warriors,Mumbai Indians,26,2,2,38,146.15,caught
8,399,MR Marsh,Pune Warriors,Chennai Super Kings,4,0,0,2,50.0,caught
9,402,MR Marsh,Pune Warriors,Sunrisers Hyderabad,13,1,1,14,107.69,caught
10,411,MR Marsh,Pune Warriors,Royal Challengers Bangalore,23,2,0,24,104.35,bowled
11,431,MR Marsh,Pune Warriors,Rajasthan Royals,21,3,2,35,166.67,Not Out
12,437,MR Marsh,Pune Warriors,Kolkata Knight Riders,8,0,0,5,62.5,caught
13,582,MR Marsh,Rising Pune Supergiants,Gujarat Lions,11,0,0,7,63.64,bowled
0,232,Harmeet Singh,Deccan Chargers,Chennai Super Kings,1,0,0,0,0.0,lbw
1,311,Harmeet Singh,Kings XI Punjab,Rajasthan Royals,1,0,0,1,100.0,Not Out
2,325,Harmeet Singh,Kings XI Punjab,Kolkata Knight Riders,6,0,3,14,233.33,caught
3,440,Harmeet Singh,Kings XI Punjab,Sunrisers Hyderabad,4,0,0,3,75.0,Not Out
0,237,RV Gomez,Kochi Tuskers Kerala,Royal Challengers Bangalore,1,0,0,0,0.0,caught
1,244,RV Gomez,Kochi Tuskers Kerala,Pune Warriors,18,0,3,26,144.44,Not Out
2,255,RV Gomez,Kochi Tuskers Kerala,Kolkata Knight Riders,10,1,0,10,100.0,Not Out
3,261,RV Gomez,Kochi Tuskers Kerala,Rajasthan Royals,1,0,0,0,0.0,caught
4,265,RV Gomez,Kochi Tuskers Kerala,Deccan Chargers,1,0,0,0,0.0,bowled
5,278,RV Gomez,Kochi Tuskers Kerala,Kolkata Knight Riders,1,0,0,1,100.0,Not Out
6,283,RV Gomez,Kochi Tuskers Kerala,Royal Challengers Bangalore,15,0,1,7,46.67,caught
7,290,RV Gomez,Kochi Tuskers Kerala,Kings XI Punjab,3,0,0,2,66.67,lbw
8,451,RV Gomez,Pune Warriors,Delhi Capitals,1,0,1,4,400.0,Not Out
0,237,AUK Pathan,Royal Challengers Bangalore,Kochi Tuskers Kerala,4,0,3,12,300.0,Not Out
1,242,AUK Pathan,Royal Challengers Bangalore,Mumbai Indians,2,0,0,0,0.0,bowled
2,248,AUK Pathan,Royal Challengers Bangalore,Chennai Super Kings,5,1,2,14,280.0,bowled
3,280,AUK Pathan,Royal Challengers Bangalore,Kings XI Punjab,1,0,0,0,0.0,lbw
4,296,AUK Pathan,Royal Challengers Bangalore,Kings XI Punjab,4,1,0,7,175.0,caught
